ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07643;2023-04-17T11:00:00+02:00;101690;-40.0;8;350;6.6;290.05;277.05;42;43020.0;0;;;;1;1250.0;;;;101590.0;;;-100.0;;;;;280.45;;;11.0;13.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;1440.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.900000000000034;;;;;7.300000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-04-19T02:00:00+02:00;101760;50.0;3;310;1.8;283.05;280.45;84;26100.0;0;;;;0;;;;;101660.0;;;250.0;;;;;280.05;;;2.4;3.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.900000000000034;;;;;6.900000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-04-21T08:00:00+02:00;100940;50.0;3;120;8.0;288.35;286.85;91;18860.0;0;;;100.0;8;250.0;;;;100850.0;;;-100.0;284.95;;288.35;;284.35;;;10.5;11.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;240.0;5.0;;630.0;6.0;;870.0;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.200000000000045;11.800000000000011;;15.200000000000045;;11.200000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-04-25T08:00:00+02:00;101380;20.0;3;350;3.0;287.75;282.55;71;60000.0;0;;;100.0;8;1750.0;;;;101280.0;;;-150.0;287.05;;292.25;;286.35;;;4.4;4.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;1980.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.600000000000023;13.900000000000034;;19.100000000000023;;13.200000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-04-25T20:00:00+02:00;101330;150.0;3;320;6.3;290.75;278.05;43;56410.0;61;;;100.0;8;2760.0;;;;101240.0;;;-20.0;287.65;;294.35;;287.55;;;8.7;9.6;-10.0;;0.0;;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;8.0;;2760.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;Pluie, sans congélation, continue, faible au moment de l’observation;17.600000000000023;14.5;;21.200000000000045;;14.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-04-29T02:00:00+02:00;101530;-180.0;8;50;3.6;288.15;286.85;92;50000.0;0;;;100.0;;;;;;101430.0;;;;;;;;;;;;5.1;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.0;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-04-30T05:00:00+02:00;101300;-60.0;6;350;1.9;290.65;288.45;87;56200.0;0;;;100.0;8;2640.0;;;;101210.0;;;-160.0;;;;;290.55;;;3.0;3.7;-10.0;;0.0;;;0.0;-0.1;-0.1;6.5;6.5;;;;;8.0;;2640.0;;8;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.5;;;;;17.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-05-23T05:00:00+02:00;101390;-140.0;6;10;3.6;288.85;285.75;82;55000.0;0;;;75.0;;;;;;101290.0;;;;;;;;;;;;5.7;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.700000000000045;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2023-05-24T14:00:00+02:00;101320;-110.0;8;190;4.6;298.95;287.75;50;40000.0;0;;;;;1750.0;;;;101230.0;;;;;;;;;;;;7.2;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.80000000000001;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2023-05-24T23:00:00+02:00;101420;140.0;1;20;1.6;292.05;288.15;78;33150.0;0;;;100.0;8;1750.0;;;;101330.0;;;-20.0;;;;;291.95;;;2.2;2.8;-10.0;;0.0;;;0.0;0.0;0.6;1.0;1.0;;;;;8.0;;1920.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.900000000000034;;;;;18.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2023-05-25T08:00:00+02:00;101460;20.0;2;330;0.5;290.65;287.15;80;19210.0;0;;;90.0;7;1750.0;;;;101370.0;;;20.0;289.25;;294.95;;289.15;;;1.5;5.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;1.0;;;;;7.0;;1680.0;7.0;;2100.0;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.5;16.100000000000023;;21.80000000000001;;16.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2023-06-01T20:00:00+02:00;101400;-60.0;6;220;3.3;295.75;286.75;57;25980.0;0;;;90.0;7;6600.0;;;;101310.0;;;-190.0;291.75;;299.35;;292.95;;;4.6;5.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;6600.0;7.0;;7200.0;;8;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.600000000000023;18.600000000000023;;26.200000000000045;;19.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2023-06-02T20:00:00+02:00;101290;10.0;3;170;3.0;294.95;290.95;78;36890.0;0;;;;0;;;;;101200.0;;;-110.0;290.35;;298.75;;292.15;;;4.4;4.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.80000000000001;17.200000000000045;;25.600000000000023;;19.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2023-06-04T20:00:00+02:00;101590;120.0;3;190;2.6;294.55;289.95;75;55000.0;0;;;75.0;;450.0;;;;101500.0;;;;292.15;;297.75;;;;;;6.7;-10.0;;0.0;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.400000000000034;19.0;;24.600000000000023;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2023-06-11T08:00:00+02:00;101280;50.0;0;340;1.1;296.35;291.25;73;32990.0;0;;;;0;;;;;101190.0;;;20.0;291.15;;298.55;;289.55;;;2.3;2.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.200000000000045;18.0;;25.400000000000034;;16.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2023-10-17T11:00:00+02:00;101380;90.0;1;50;5.1;288.45;287.65;95;2350.0;60;;;100.0;8;250.0;;;;101280.0;;;-80.0;;;;;288.25;;;7.0;7.0;-10.0;;0.0;;;1.0;3.0;3.0;3.6;3.8;;;;;5.0;;270.0;8.0;;420.0;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;Pluie, sans congélation, intermittente, faible au moment de l’observation;15.300000000000011;;;;;15.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2023-10-21T05:00:00+02:00;100040;100.0;1;290;3.8;289.65;281.85;60;48970.0;0;;;100.0;8;2640.0;;;;99950.0;;;1870.0;;;;;287.75;;;7.8;9.0;-10.0;;0.0;;;0.0;0.0;0.0;0.8;1.6;;;;;8.0;;2640.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.5;;;;;14.600000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2023-10-21T11:00:00+02:00;100490;240.0;1;280;7.4;290.25;279.75;50;60000.0;0;;;;0;;;;;100400.0;;;1670.0;;;;;286.55;;;11.0;11.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.8;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.100000000000023;;;;;13.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2023-10-22T08:00:00+02:00;101250;110.0;1;330;1.5;281.85;280.25;90;36440.0;0;;;;1;6660.0;;;;101150.0;;;990.0;281.15;;290.35;;279.35;;;2.2;3.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;6660.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.700000000000045;8.0;;17.200000000000045;;6.2000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2023-10-26T11:00:00+02:00;100400;-40.0;5;210;2.3;291.45;287.35;77;29940.0;0;;;100.0;8;2250.0;;;;100310.0;;;-420.0;;;;;285.15;;;3.4;3.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;7.0;;2160.0;8.0;;2520.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.30000000000001;;;;;12.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2023-02-14T07:00:00+01:00;103580;-30.0;6;350;1.9;277.45;273.25;74;19930.0;0;;;100.0;8;800.0;;;;103480.0;;;-50.0;274.35;;282.15;;274.15;;;3.0;4.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;780.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;4.300000000000011;1.2000000000000455;;9.0;;1.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2023-02-20T01:00:00+01:00;102600;-50.0;8;310;2.0;282.35;277.35;71;45130.0;0;;;;0;;;;;102500.0;;;-210.0;;;;;278.55;;;3.5;5.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.200000000000045;;;;;5.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2023-02-20T07:00:00+01:00;102690;70.0;3;280;2.7;278.45;275.75;83;36470.0;0;;;;0;;;;;102590.0;;;20.0;276.95;;288.65;;276.45;;;3.7;4.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.300000000000011;3.8000000000000114;;15.5;;3.3000000000000114;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2023-02-20T13:00:00+01:00;102730;-50.0;8;80;5.4;289.85;279.65;51;60000.0;0;;;;0;;;;;102630.0;;;90.0;;;;;276.45;;;7.5;8.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.700000000000045;;;;;3.3000000000000114;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2023-02-23T16:00:00+01:00;101260;-70.0;5;140;6.5;286.55;283.85;84;34320.0;0;;;100.0;7;450.0;;;;101160.0;;;-410.0;;;;;282.95;;;8.5;10.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;1.0;;;;;7.0;;510.0;7.0;;780.0;7.0;;1050.0;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.400000000000034;;;;;9.800000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2023-02-25T19:00:00+01:00;100180;20.0;3;20;6.7;284.75;277.25;60;55000.0;0;;;100.0;;;;;;100080.0;;;;281.85;;285.75;;;;;;10.3;-10.0;;0.0;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.600000000000023;8.700000000000045;;12.600000000000023;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2023-04-14T11:00:00+02:00;101340;-20.0;5;280;6.8;285.85;274.25;45;49850.0;0;;;100.0;8;2250.0;;;;101240.0;;;80.0;;;;;278.05;;;9.5;9.5;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;2160.0;7.0;;2520.0;8.0;;3060.0;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.700000000000045;;;;;4.900000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-04-20T17:00:00+02:00;100750;-130.0;8;180;4.1;290.75;285.65;72;19930.0;0;;;;0;;;;;100660.0;;;-630.0;;;;;278.95;;;6.9;8.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.600000000000023;;;;;5.800000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-04-21T23:00:00+02:00;101290;110.0;1;130;8.7;288.45;284.85;79;50000.0;0;;;;;;;;;101190.0;;;;;;;;;;;;12.9;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.300000000000011;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-04-25T17:00:00+02:00;101180;-150.0;6;120;4.1;293.15;282.15;49;56040.0;0;;;90.0;7;3120.0;;;;101090.0;;;-130.0;;;;;286.35;;;5.5;8.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;3120.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.0;;;;;13.200000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-04-29T11:00:00+02:00;101510;60.0;0;20;3.1;294.45;285.85;58;45000.0;0;;;;;;;;;101420.0;;;;;;;;;;;;5.7;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.30000000000001;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-05-25T11:00:00+02:00;101600;140.0;3;30;5.1;292.65;280.35;45;50000.0;0;;;90.0;;1750.0;;;;101510.0;;;;;;;;;;;;7.7;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.5;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2023-06-01T11:00:00+02:00;101640;20.0;0;80;3.3;297.35;288.05;56;43970.0;0;;;;0;;;;;101550.0;;;110.0;;;;;290.25;;;5.8;6.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.200000000000045;;;;;17.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2023-06-05T14:00:00+02:00;101460;-70.0;8;200;5.7;297.35;291.35;69;16110.0;0;;;;0;;;;;101370.0;;;-100.0;;;;;290.65;;;9.4;9.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.200000000000045;;;;;17.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2023-06-07T23:00:00+02:00;101550;80.0;3;140;4.2;294.95;290.95;78;39520.0;0;;;90.0;1;800.0;;;;101460.0;;;-20.0;;;;;294.85;;;6.1;6.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;660.0;6.0;;6780.0;7.0;;7500.0;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.80000000000001;;;;;21.700000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2023-03-23T04:00:00+01:00;101570;-110.0;7;40;3.6;285.25;284.65;96;6670.0;0;;;100.0;8;250.0;;;;101470.0;;;-20.0;;;;;283.15;;;4.9;5.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;270.0;7.0;;540.0;8.0;;690.0;;;;43.577, 3.963167;MONTPELLIER;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.100000000000023;;;;;10.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2023-03-23T16:00:00+01:00;101540;-180.0;8;130;5.1;288.35;285.25;82;18100.0;0;;;100.0;8;800.0;;;;101440.0;;;0.0;;;;;284.85;;;6.1;6.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;930.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.200000000000045;;;;;11.700000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2023-03-26T14:00:00+02:00;101400;-30.0;8;290;6.0;288.65;275.75;42;55200.0;0;;;100.0;8;2250.0;;;;101300.0;;;-670.0;;;;;282.65;;;9.4;13.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;2340.0;8.0;;2820.0;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.5;;;;;9.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2023-03-28T23:00:00+02:00;102590;80.0;3;240;0.9;282.65;275.05;59;60000.0;0;;;;0;;;;;102490.0;;;80.0;;;;;278.05;;;1.7;4.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.5;;;;;4.900000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2023-03-31T23:00:00+02:00;101560;90.0;2;280;8.2;287.55;277.25;50;50670.0;0;;;;0;;;;;101460.0;;;-380.0;;;;;284.25;;;11.7;12.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.400000000000034;;;;;11.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2023-04-04T17:00:00+02:00;101370;-160.0;7;40;5.1;290.15;269.95;25;35000.0;0;;;;;;;;;101270.0;;;;;;;;;;;;9.8;-10.0;;0.0;;;0.0;;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.0;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2023-04-05T05:00:00+02:00;101840;-40.0;8;310;4.6;278.65;270.05;54;60000.0;0;;;;0;;;;;101740.0;;;460.0;;;;;273.85;;;5.4;5.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.5;;;;;0.7000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
