ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07621;2023-08-26T08:00:00+02:00;101500;-140.0;8;30;2.3;289.55;288.95;96;19680.0;0;;;100.0;8;450.0;;;;97280.0;;;-180.0;289.35;;293.25;;292.05;;;4.0;4.5;-10.0;2;0.0;;;0.6;2.6;3.6;4.6;5.2;;;;;8.0;;480.0;;8;;;;;;;;43.188, 0.0;TARBES-OSSUN;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.400000000000034;16.200000000000045;;20.100000000000023;;18.900000000000034;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;8
07621;2023-09-01T17:00:00+02:00;101110;-190.0;6;50;2.5;302.15;289.65;47;19950.0;0;;;;0;;;;;97080.0;;;-480.0;;;;;287.75;;;6.3;6.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188, 0.0;TARBES-OSSUN;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;29.0;;;;;14.600000000000023;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;9
07621;2023-09-01T20:00:00+02:00;101010;-120.0;7;60;1.4;300.45;288.75;49;45010.0;0;;;;0;;;;;96960.0;;;-590.0;285.35;;302.55;;287.95;;;2.9;4.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188, 0.0;TARBES-OSSUN;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;27.30000000000001;12.200000000000045;;29.400000000000034;;14.800000000000011;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;9
07621;2023-07-30T14:00:00+02:00;102210;70.0;1;320;2.5;291.85;290.65;93;1870.0;50;;;100.0;8;250.0;;;;98000.0;;;720.0;;;;;292.75;;;3.9;5.0;-10.0;2;0.0;;;-0.1;0.4;0.8;0.8;1.0;;;;;7.0;;210.0;8.0;;330.0;;;;;;;43.188, 0.0;TARBES-OSSUN;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;Bruine, sans congélation, intermittente, faible au moment de l’observation;18.700000000000045;;;;;19.600000000000023;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;7
07621;2023-07-31T05:00:00+02:00;102040;-110.0;8;80;1.2;290.15;289.15;94;16290.0;0;;;100.0;8;450.0;;;;97810.0;;;20.0;;;;;290.45;;;1.7;1.9;-10.0;1;0.0;;;0.0;0.0;0.0;0.0;0.8;;;;;7.0;;360.0;8.0;;750.0;;;;;;;43.188, 0.0;TARBES-OSSUN;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.0;;;;;17.30000000000001;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;7
07621;2023-07-31T23:00:00+02:00;101780;40.0;3;260;2.6;291.75;288.05;79;51490.0;0;;;;0;;;;;97580.0;;;-420.0;;;;;292.75;;;4.3;4.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188, 0.0;TARBES-OSSUN;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.600000000000023;;;;;19.600000000000023;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;7
07621;2023-08-01T20:00:00+02:00;101420;-80.0;7;280;5.6;296.45;291.35;73;60000.0;0;;;;0;;;;;97310.0;;;-230.0;289.45;;298.75;;290.15;;;8.4;9.3;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;;;;;;;;;;;;;43.188, 0.0;TARBES-OSSUN;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.30000000000001;16.30000000000001;;25.600000000000023;;17.0;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;8
07621;2023-08-03T11:00:00+02:00;101660;90.0;2;260;4.1;291.55;287.25;76;19870.0;0;;;90.0;3;800.0;;;;97460.0;;;450.0;;;;;289.95;;;6.3;10.7;-10.0;1;0.0;;;-0.1;-0.1;-0.1;0.4;2.0;;;;;2.0;;960.0;3.0;;1440.0;7.0;;2040.0;;;;43.188, 0.0;TARBES-OSSUN;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.400000000000034;;;;;16.80000000000001;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;8
07621;2023-08-06T02:00:00+02:00;102210;30.0;3;260;4.0;289.45;287.65;89;4570.0;58;;;100.0;8;450.0;;;;97960.0;;;-270.0;;;;;290.25;;;6.5;6.5;-10.0;2;0.0;;;0.2;0.2;0.2;0.2;0.2;;;;;6.0;;480.0;8.0;;660.0;;;;;;;43.188, 0.0;TARBES-OSSUN;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;Bruine et pluie, faibles;16.30000000000001;;;;;17.100000000000023;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;8
07621;2023-08-08T17:00:00+02:00;101640;-100.0;7;20;2.2;300.55;285.35;39;42970.0;0;;;;0;;;;;97560.0;;;-300.0;;;;;287.65;;;4.2;5.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188, 0.0;TARBES-OSSUN;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;27.400000000000034;;;;;14.5;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;8
